essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
PHA0510003A	write an email to a hotel - ID: A2PS0101_hotel	"Dobrý den dámy a pánové,
Chtěla bych zeptat, když jestě máte volný dvoulůžkový pokoj od osmého ledna do desatého ledna. Chceme rezervovat i se snídaní, jestlí je to možné.
Pojedeme autem. Máte u hotelu parkoviště? A taky máme zajem o lyžařskou školu, víte nahodou, když nějaka škola je blízko hotelu? Mejte se hezký, Marie Černá"	2	2029	A2	A2	female	A2	German	B1	A2	A1	Czech	B1	A2
0645	answer to the email of Alena - ID: 1_Alena	"Ahoj Mileno,
dekuji za tvůj email. Mám se dobře! Teď vůbec nemám práci, protože jsem na dovolené.
Bohužel nemůžu prijít k vašemu grilovací party, protože jsem zase na dovolené. :-) Ale prijdu rád k vaší svatbu! Už se těším moc! Co  si přejete?
Ve štredu mám čas a těším se na setkání. Můj vlak prijede v 11:00 k hlavnímu nádraží. Máš pak čas? Můžeš jít pro mě? Pak můžeme jít spolu k mému profesorovi a potom jít na kávu a popovídat si o svatbě.
Můžeš mi pomáhat? Hledám dobrou gramatiku češtiny. Znáš jednu? Když znáš, můžeš mi koupit  ji? Samozřejmě zaplatím ji!
Jinak chtěl bych vědět, jako Ústí je. Jsi v Ústí nad Labem nebo v Ústí nad Orlicí? Myslím, že Ústí nad Orlicí není tak dobré, protože hodně průmyslů je  tam. Taky nejsem byl ještě v Petrohradu. Musíš vypravět, když máš zase čas.
Zatím ahoj!
 Tomáš"	3	not reported	B1	B1	male	B1	German	B2	B1	B1	Czech	B1	B1
PHA0509024	write an essay: The school is the basis of the life - ID: B2PS0200_skola	"Škola - základ života?
vzdělaní dneska odehrava važnou rolí. Dobá, kdy člověk převažne pracovál fyzicky, uz davno se skončila i teď kazdy člověk už od dětství musí se zamýslet, co chce dělat v zívotě a jake vědy k tomu potřebuje. Jeho cestá se začina ve škole, kde se ucí cist a psát a taky jinym věcim. Škola má velky vliv na budoucnost človeka. Tám musi se naučít  zakladům, a ůkol učitelu je probudit v ditěti chuť k nauce a taky pomoc mu najít své talenty a vyvijet je. Myslím, ze ve škole nemužeme nutít děti, aby svadli učebnice i školní program; musíme ukazát jím svět kolem jí a vzbudít dětskou zvědavost. Zbytek  dítě uděla samo, učitel muze jenom zadávat směr a davat novou informace. Nasledujicim stupnem v nauce je vysoka škola snaží se připravit studenta k samostatné prací v vybraném oboru. Tu jsou dvě  možností každa ma svoje plusy a minusy. Prvni je učít studenta převážně v ramcíh eho oboru. A druha - dát spoustu mozností pokračovat v nejakem směru ktery si student sam vybere z mnoha jinych. Ja myslím že druhí spusob je lepši protože pomáha najit talenty člověka i davá šance  ji realizovát. Člověk ktery ma idea a taky ví jak  je realizovat stáva se tvurcem ktery děla svět lepšim. Ku přikladu nepotebujeme 10 inžiněru, ktery jsou schopní postavít stejny most. Potřebujeme nove idea i novych lidí, ktery je přinesou. A ta neni mozne bez vzdelání v většině pripadů Ale vdělaní pro vzdělaní nema smysl. Když človek traví čas na vysoke škole jenom pro to aby pák napsal Phd, MudR. nebo Ing na dvěřích - to stejne nemá cenu. Protože stava se stejnum jako človek bez dyplomu. Jsou stejní  tym spůsobem že vědí něco ale vicse ůcít nechce a jéh vyvoj  se skoncil na maturitním plesu. Tak či jínak studovát musíme  aby najít své misto v moderním životě ale, každy můsi se zamyslet co  to pro něho znaména a jak to použije."	3	2029	B2	B2	male	B1	Russian	B1	B1	0	Czech	B2	B2
VAR0910007	write an essay: Clothes make the man - ID: B2PS0201_saty	"Jsem člověk, který dlouhou dobu svého života nevěnoval jakoukoliv pozornost svému oblečení. Když někdo měl nějake namítky k mému oblečení tak vzápéti jsem odpovídál: ,, To ne šaty dělají člověka, to člověk děla šaty"". A tím jsem končil každý další rozhovor. Dneska už o tom vím, že jsem žil ve špatné představě. Asi se mne zeptáte, co spůsobilo takovou změnu mého názoru. Tak dovolte mne to vysvětlit.
V roce 2002 jsem se seznámil s Davidem. Tehdy on bydlel na Slovensku v Košicích, studioval na zdejší technické univerzitě. Seznamili jsme se  přes internet a přes internet jsme byli v kontaktu. Spojilo nás společné hobby, koníček - zámilováni ve literecké tvorbě Ladislava Fukse. Je to můj nejoblibenější spisovatel, kterého knihy, také jako např. ,,Spalovač mrtvol"" prostě zbožňují. Diskutovali jsme s Davidem dlouhé hodiny o interpretacích fuksových knih, o přeslávi fuksové tvorby. David udělal na mne obrovský dojem, jeho ználost literatury, dějín České a Slovenské Republiki, světové polityky byla prostě impozantní. Po pěti letech jsme se konečne potkáli. A bylo to sklamání pro mně. Uviděl jsem hnusného, špatně oblečeného tloustého člověka. Moje dřivější představa o Davidovi zmízela. Sice byl to vzdělaný člověk, nádprůměrně inteligentní, ale jeho vnejší výhled byl strašny. Štitil jsem se jít s nim do hospody. A tehdy v Davidovi jsem uviděl samého sebe - jak v zrcadle. A jsem rozhodl, že já nemůžu byt už taky. A od té doby už nejsem , 
Takže lidská inteligence, pováha to je jedne věc. Ale jeho vnější, estetycké působění je také moc důležité. Většína lídí hodnotí svět vzrákem a nesmíme na to zapomenout. Vždyt nejdůležitejší je první dojem, a tenhle dojem ziskáváme vzrákem."	3	2029	B2	B2	male	B1	Polish	B1	B1	0	Czech	B1	B2
PHA0710012	write an essay: More people know more - ID: B2PS0201_hlava	"Víc hlav víc ví.
Vždy jsem si myslel, že člověk musí řešit všechy úlohy a úkoly, což život nám dává a sám. A může to. A to tak bylo vždycky a všude. Pokud mám problém, musím vyřešít sám. Žadnou pomoci jsem nečekal a nepotřeboval ji. Někdy se zdá, že to vůbec nejde, že se to nedá splnit. Ale věřil jsem tehdy, a také věřím i teď, že není všechno tak, jak na první pohled vypadá. Ráno se můžeme dívat na věc uplně jinak, jak se na ní dívame v noci. A proto každý problém má svoje řešení, musím ho jenom najít a použít ho.
Jednou ale ke mě přišel kamarád a poprosil abych mu pomóhl s ročníkovou práci. Dělali jsme to spolu celý den a zdálo se nám, že se ta práce neskončí nikdy. Ta práce nám davala otázky a ty byly těžké. To bych sám nikdy ne vyřešil, ne kvůli časy, času jsme měli dost. Ale udělali jsme to. Teď si  myslím, že mě ta práce byla dana abych pochopil, že ve společnosti je síla, že víc hlav víc ví. Je to tak. A já osobně dodám, že víc hlav víc ví a mohou.
Víc hlav víc ví - určitě s tímto souhlasím. Potvržením je moje zkušenost."	4	2029	B2	B2	male	B2	Russian	B2	B2	0	Czech	B2	B2
0721	answer to the email of Alena - ID: 1_Alena	"16.07.2007
Ahoj Aleno,
děkuji Ti mockrát za tvůj e-mail. Je mi lito, že jsem nepsal dlouho. Mám se velmi dobře, ale mám moc práce. Studium je dobře. Nepracuju na diplomce, ale pišu seminární práci, která musím odevzdat přiští týden Plánuju dovolenou po létě. Chtěl bych cestovat po Evropě.
Těsím se, že přijděs brzo do Drážďan. Chtěla  bys přijed k mně odpoledne. Co říkaš?
Kdy bude přijet vlakem na nadraži. Muzu tě dojit. Napsala jsi, zě jsi našla zajímavý inzerát. Mužeš mi ho poslat?
Kdy začiná kurzy češtiny a kolik ji stojí? V létě bych měl  čas a těsil  bych, kdybychom uvidime.
Bohužel musím ukončit psaní ale musím pracovat na seminární práci.
Mej se dobře a zatím ahoj.
Tvůj David"	3	not reported	B1	B1	male	B1	German	B2	B1	B1	Czech	B1	B1
PHA1109001	describe a photo: woman sitting at the window - ID: A2PS0200_zena	Ta žena, která sedí v knihovnu vedle okna. Je ji 36, je z Coventry v Anglii ale teďka bydlí v Olomouci. V Anglii vystudoval dějpis, a nyní pracuje na Palacké univerzitě jako lektorka. Není vdaná ale má jednoho syna se jmenuje David. Ta žena je sympatecká, má krásně dlouhé tmavě vlasy, ale nelíbí se mi její modrý svetr. Dívá se pres okno, protože čeká ná svého syna. Myslí o kde je, už je deset minut pozdě. Má rada kniže o letadla, líbí se jicestovat. Na večer musí jit na procházku se svůy psem, který se jmenuje Rex, ale pro ní to neni tězký, má ráda procházky pres les.	2	2029	A2	B1	male	A2	English	B1	A2	0	Czech	B1	A2
0815	answer to the email of Alena - ID: 1_Alena	"Ahoj Alenko,
děkuji Ti mockrát za tvůj email. Jsem moc rád, že jsi mi napsala email, moc mě to potěšilo.
 Omlouvám se, že jsem tak dlouho nenapsal, ale měl jsem hodně práce. Musím se učit na zkoušky. Kromě toho byl jsem nemocný. Měl jsem chřipku, ale už je mi lépe. A jak se máš ty?
Ne, neplánuji o dovolenu. Těším se na tvoji návštěvu v Drážďanech. Mám čas odpolednu. Srdečně tě zvu k mi. Kdy přijíždeš v Drážďanech? Kolik jíždeš do Drážďan, s autem nebo vlakem? Chtěl bych jít pro tebe! Kdy je češtiny kurz o prázdninách? Kolik stojí? Mohla bys poslat inzerát, prosím?! Ale, v leté jdu do Prahy. Navštívím moje sestřenice. Praha je krásné města. Ah, mám už nápad. 
To je všechno dneska. Těším se na odpověď. Měj se hezky, snad se zase brzy uvidíme. Pozdravuj ode mě svého přítele. Tak zatím. Zdraví Martin
 P.S. dobrou šťastnou cestu"	3	not reported	B1	B1	male	B1	German	B2	B1	B1	Czech	B1	B1
1001	- ID: 3_Jana	"Ahoj Jano, 
mockrát děkuju za email. Měla hodně radost. Promiň, že dlouho jsem nepsala, ale jsem byla na stáž v městěX. 
Překvapilo mně,  že chceš studovat dálkově v Praze. Který obor chceš studovat? 
V budoucnosti chtěla bych si hledat praci. Ale ještě nevím jestli budu dostávat nějaké dobré nabídky. Možne nejdřív budu cestovat do Americi. Máš zálibu v Kursu angličtinu? A víš, jestli bude kursu češtiny? Protože chtěla bych přijet do Brna v letě. Když je Funguje, mužeme setkávat často. Prosím, mohl bys mi napsát odkaz na školu. Dál jsi otázku kvůlí plány na léto: Plánuju cestovat do Innsbruck. Tam chci jit na kole a  budu dělat  pěší túry.
 Měj se hezky Petra P.S. V přiloze jsou několik Fotkem výletem Tomášovi v letě."	2	not reported	B1	B1	male	A2	German	B1	A2	A2	Czech	A2	B1
1015	- ID: 3_Jana	"Ahoj Janko
Velmi se mi líbilo, že jsem dostal zprávy od tebe. Už  jsem byl velmi zvedavý co děláš.  Určite byla ta seminař o jazyků.  Vím, že nikdy můžeš slyšit dost o tom.
Jana, konečně, ktery obor studuješ v Praze? Myslim ten napad stodovat dálkově v Praze je vyborně!
Pro mě ukončit studium  není tak lahký jako jsem myslil, ale nanejvýše na tři leti.
 Tvůj jazykový kurz v Brně - to se ti líbí? Protože chtěl bych  vědět jestli ta jazyková škola má dobré metody a má kurzy češtiny.  Přišti leto chcel bych stravit v Brně aby nie jsi tak sama a mozeme se setkat častěji. Tak, prosím tě,  pošli mi odkaz na webovou stranku skoly.
Na tento leto mám velký plan: chcem cestovat do Španělska, tam jedem vlakem a zpět - autostopem.
Také chcem ti posielat nějaké fotky, keď jsem byl na vylet s Martinem na horach.
Doufam že čas běhá do příšteho leta aby brzy se  uvidime. Taky ti posielám  hodně pozdravů od matky! 
Měj se pekne - David"	2	not reported	B1	B1	male	A2	German	B1	A2	A2	Czech	A2	B1
1117	answer to the email of a Tandem agency - ID: 4_Katerina	"Ahoj Kateřino,
děkuju Ti z Tvůj dopis. Učím se česky za dva roky. Psál jsem, protože chtěl bych umit česky ustní. Mám rád  ježdění  na kole a  jezdím po evropě přištý rok.
Myslím, že nepotřebuju ubytováni.  V červenci mužu spat v stanu. 
Já nemám preference co  bych rád dělal, ale chtěl bych moc mluvit. Mám taky rád přiroda a byl to krásné, kdybys můžeme se podivat na jí.
Mám další otázky:
Nemáte učebnou knihu nebo literaturu co můžu teď koupit? 
 Je možnost, že budu mít stipendium? Cena je moc pro mě a můj dům se vypoloval minulý týden.
Měj se moc hezky,  
 Tomáš Svoboda"	2	not reported	B1	B1	male	B1	German	B1	A2	A2	Czech	A2	A2
PHA1109003	write an essay: Everywhere well but at home the best - ID: B2PS0200_doma	"Všude dobře, doma nejlepe.
Ten maly dům  na konci věsnici vždycky mám ve hlavě. Je to malý a starý dům, ale v jemu jsem se národilá a prožílá nejlepé dne se svou matkou a sestrou. Rada jsem cestovalá všude. Mám moc radá jiný zemní a kultury. Ale znála jsem že každy krát musím () na spatek v ten maly dům. Vždycky mi se stískálo pro jemu, hibil mí můj pokoj, ) můj postel, jídlo které máminka uvaři s velkou laskou. Možná je všude hezče. Dneská jsou vélka městá, kulturní centri ale níc není jako ten dům. Bylo to dobry až do mynuleho roka. Musílá jsem studovát a ukazala mé se šance v ČR. Bylo to velmy () těžce (-unreadable-) pro mě. Teď jsem uviděla že už nemůžu na spatek. Jedem do Prahe. Jestli () kdy naidu čás mužu přijit doma jenom na sedům dní. Byla jsem šťastna protože budu studovat v jednem velkem městě, ale není níkde jako doma. Když přišel čás že musim odejít byla jsem smutna. Už nebudu se sobou mít svoju rodinu, maminku. Bála jsem se v nevyděla jsem jaký jsou líde v Praze, jestli se zvíknu jak to vypadne pořad jsem přemyšlelá. Přišla jsem ... Není to špatně, docela mí se libí myslim abych se mohla zviknout na Pražáné a Prahu. Každou noc před spaní přemyšlám o lidech ktery jsou tam, o sve mamince.  Co by bylo když by byla tám? Těšim se -unreadable- když za dva měsica projedu doma. Těšim () se na všichne a budu se snažit abych neplakala."	3	2029	B2	B1	female	A2	Other	B1	B1	0	Czech	B1	B1
0613	answer to the email of Alena - ID: 1_Alena	"Ahoj, mila Alena, 
dekuju Ti mockratého za tveho dopis. Těšim mě z bylo krasné v Rakousko a v Slovinski. Raduju se hodně na tveho brzoho navštěva do Drážďan. Mužeme se setkat v muj bytě odpoledne. Kdy přijedeš na stanici do Drážďan, aby dojel jsem ti.
Studium je normalně. Studuju ješté matematiku v Technický Univerzitě v Draždanech. Začinám diplomovou prací přišti rok. Přestože planuju kratceho dovolenou v Česke Republice v zimě. 
Vypravovala jseš do prázdninove kurzy čestiny. Můžeš rikat mě kolik to stoji? Kdy je kurzu čestinu. Prosim, posilaš mně zajimavy inzerat protože chci přihlašovat.
Blahopřeju moc štěsti za tvoje pohovor. Těším mě za tvoje navštěvu.
Až do te doby. Se srdečným pozdravem, Lída."	2	not reported	B1	B1	female	A2	German	B1	A2	A1	Czech	A2	A2
0801	answer to the email of Alena - ID: 1_Alena	"Drážďany, 29.01.2008
Ahoj Aleno!
To je fajn, že ses ozvala. Už pracuju na diplomce. Téma je radioaktivita. Dokončím diplomce v dubna.  Neplánuju dovolenou. 
Jsem moc rád, že navštívíš Drážďany. Měl bych čas. Setkáme se na hlavním nádraží v Drážďanech.  V kolik hodin přijedeš na  hlavním nádraží? Dojdu pro tebe. Setkáme se odpoledne doma u mně. 
Prosím,  napíseš podrobnosty za prázdniny kurzu češtiny. Kolik  stojí? Kdy je kurz češtiny? Prosím, posleš inzerát do mně. Ano, bylo by výborné, kdybychom se  v lětě viděly častěji. Setkáme se na univerzitu pro prázdniny kruz češtiny? Měla bys čas? 
Srdečně tě zdravím a měj se hezky, 
Lukáš"	2	not reported	B1	A2	male	A2	German	B1	A2	A2	Czech	B1	B1
PHA0510050	write an essay: More people know more - ID: B2PS0201_hlava	"""Víc hlav, víc ví"", či jak spolu víc dělame
Žijeme v dobách, ve kterém všude najdeme ideologii, která nás řiká, že konkurence je nejlepší. Můj názor je úplně jiný, i když to neznamená, že samostatnost není důležitá. I když sami, mý lidé, určitě můžeme, a musíme, hodně cílů dostat, pravda je, že spolu žadnou hranici nemáme.
Kooperace místo konkurenci, či proto existuje něco, které se j-ambiguous-enuje znalost. A ona je tam, abychom ji sdílili. Hokejisté bez lekařů nic nemohli by být, ani vychovatelští bez pedagogů. Každý z nás má jinou znalosti, a každá čásť této znalosti platí. Proč necháme vlády, aby samy rozhodnuly co je nejlépe pro obyvatelé? Nebylo by to lepší, jestli lidé by stavili jejich politický, economcký a socialný osud krok za krokem, ze společenské zkušenosti? 
Víc hlav, vic ví, i když noviny pišou naopak. Všichny víme, známe a umíme něco. Čas je, aby ta všeobecná znalost nám měří někam. Každý z nás má co ríct, a musíme ho poslouchat, protože může všechno zlepšit. Posloucháme-li każdému, žadnou chybou neudělame."	3	2029	B2	B2	male	B1	Other	B2	B1	0	Czech	B1	B2
