essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
1365_0100227	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 15 marzo 2011 
Caro Francesco, 
grazie  per la tua lettera. Mi ho fatto piacere di sentirti. Come vai?
Sono veramente contenta  per te! 
Complimenti per il tuo esame col risoltato estraordinario. Hai fatto una festa?
Io non ho potuto scrivere prima perché ho lavorato tanto. Ho devuto andare  ai mio lavoro alle 8 la mattina; il mio capo ha domandato di fare tutte le domande scritte in una settimana. Ero veramente stanca la sera. Però il nostro capo ci ha promesso di andare al restaurante alla fine del mese. Che ne pensi; è gentile??
Credo che sia una buona idea di trovarti un lavoro prima degli studi universitari - sono convinta che gli studi siano la cosa giusta per te. 
Sei così bravo! 
Senti, ho letto l'annuncio di una ditta vicino della nostra casa. Questa ditta cerca una persona che parla italiano, che sa lavorare col computer e che vuole lavorare per 3 settimane solamente. Che ne pensi? Ti dica? Potresti stare con noi! 
Aspetto la tua risposta. 
Ancora delle felicitazioni per l'esame. 
Cari saluti
Maria"	3	50	B1	B1	female	B2	German	C1	B1	B1	Italian	B2	B2
1365_0100080	inform oneself about language course - ID: 1365_050401	"19.06.2010
Gentili signori,
ho letto il vostro annuncio per i corsi di lingua in un giornale e ho voglia di fare un corso di lingua in Italia perché credo che è possibile d'imparare molto italiano quando essere in Italia.
A me piacerebbe frequentare un corso a Roma da quattro settimane. Sarà possibile da andarci dal 15.7. al 14.8.? Ci sono altri studenti con cui posso abitare in un appartamento? Sono del'opinione che imparerò più l'italiano quando abito con altri personi parlando la lingua. Potreste mandarmi i prezzi del corso a Roma e dell'appartamento, se è possibile da abitarci?
In attesa di una risposta, ringrazi invio cordiali saluti 
MariaRossi"	3	15	B1	B1	female	B1	German	C1	B1	B1	Italian	B1	B1
1365_0100217	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 2 luglio 2011
Caro Francesco, 
Ti ringrazio cordialmente della tua gentile lettera del 12 m.s. 
Mi sono già chiesto come sono passati i tuoi studi, non avendo più sentito niente da parte tua da molto tempo. 
Mi rallegro vivamente che tu abbia passato la maturità linguistica, perfino con il massimo dei punti possibili. Tutto il lavoro degli anni passati ha trovato una ricompensa fruttuosa!   
                                                                            % 
Molte cordiali felicitazioni per il tuo voto ""ottimo""!
Durante gli ultimi tempi aiutavo a mia madre degente in una casa di cura per persone anziane. C'è sempre molto lavoro da fare. Un cambiamento non è probabile.  
Forse c'è la possibilità per te di lavorare qualche mese alla pari all'estero per mantenere le tue conoscenze linguistiche ed allargare il tuo orizzonte culturale. Penserò in ogni caso a te! 
Nel frattempo ti invio cordiali saluti 
                                               Michele"	3	51	B1	B2	female	B2	German	C2	B1	B1	Italian	B2	B2
1385_0001163	reschedule an appointment - ID: 1385_020100	"Caro Daniele,
è una settimana orribile. In ufficio c'é molto lavoro e giovedi pomeriggio non posso incontrarvi con te. Mi dispiace molto. Ma il capo ha organizzato una riunione giovedi pomeriggio. Perche non ho tempo giovedi pomeriggio. Andiamo a cena sabato sera? Andiamo alle otto? Hai voglia di andare a cena in un ristorante tailandese nella via ""Strada Maggiore"". Hai tempo? Come stai? Come stanno i bambini? Rispondimi presto!
Tanti cari saluti Tua Maria"	2	45	A1	A2	female	B1	German	A2	A2	A2	Italian	A2	A2
1325_1001108	describe experiences with language learning - ID: 1325_040300-1	"Maria Rossi
                                                                                Strada Maggiore
                                                                                1234 Città X
                                                                                Paese X
Sig. Gabriella Favati
Dipartimento di Linguistica Teorica e Applicata 
Università degli Studi di Pavia 
Corso Strada Nuova 65 
27100 Pavia, Italia 
                                                                                 Città Y, 2 dicembre 2011 
Gentile Signora Favati, 
in riferimento al suo annuncio, le scrivo per raccontarle le mie esperienze linguistiche. 
Sono nata e crescuta in Paese Y e durante il periodo della mia educazione, ho cominciato  ad imparare due lingue - inglese e tedesco, e poi italiano. In scuola elementare e media, circa 16 anni, ho saputo tante cose riguardando la cultura è civilta di lingue nominate. Credo che questo abbia fatto un grande effetto su di me perché ho programmi di studiare le lingue. Conoscendo almeno una lingua, mi permetterà di viaggiare e anche studiare all'estero. Mi potrebbe aiutare ad trovare facilmente molte possibilità di lavoro. Infine, c'è una grande soddisfazione di aver ottenuto un successo personale. Imparando ogni giorno qualcosa nuovo, usando la lingua nelle situazioni diversi, dividendo le mie esperienze con gli altri compagni di classe, tutto questo contribuisce alla mia riccezza linguistica. Secondo me, studiare una lingua, rapresenta la grande sfida. 
Spero che la mia lettera possa essere utile per la sua ricerca. 
La ringrazio per la pazienza durante questa lettura e le porgo i miei cordiali saluti. 
                                              Maria Rossi"	3	34	B2	B2	female	B2	other	C1	B1	B1	Italian	B2	B2
1325_9000316	complain against a hotel - ID: 1325_020400-2	"Ticino, il 11.06.2011 
Spett.le 
Residence del Lago. 
Sono Maria Rossi. Sono dalla Paese X. Vi scrivo perché avevo prenotato una vacanza In Vostro villagio turistico nel Residente del Lago. L'annuncio era molto intereserante e semprava che sia un bel posto. Adesso sono al vostro villa, ma non sono contenta. Tutto e diverso. Ho letto che gli Vostri appartamenti siano confortevoli e siano dotati di aria condizionata. C'e anche la piscina con ampio solarium dotato di sdraio e ombrelloni, campi da tennis ed anche ci sono tante animazione. Secondo me non avete scritto la verita. Il Vostro residence à molto vecchio, l'aria condizionata non funziona, è rotta, Nel camera fa caldo da morire.  Il lago è molto lontano dall'albergo Tutti i giorni devo andare a piedi, se voglio prendere il sole. Non ho visto nessun l'autobus. Non posso giocare a tenis perche il Vostri campi da tennis sono chiusi, per riparazione. Non posso nuotare in piscina perche la e sempre sovraffolata. Ho visto un'animazione. Vi organiziate solo una per la settimana. Le vacanze costano molto, ma non sono contenta. secondo me dovete fare lo sconto per me. Mi dispiace ma siete bugardi. Non direte la verita. Non interesate se una persona sarà contenta oppure scontenta. Vogli dirVi che vorrei solo i miei soldi. Il vostro posto non vale nulla. Sono sicura di non tornarci più. Vi mando il mio numero di banca dove pottete rimandarmi i miei soldi. Mi sembre che lo scontro viene fatto 50%. Il mio numero di banca : 1234567.
In attesa della Vostra risposta 
Distini saluti
Maria Rossi"	3	33	B2	B1	female	A2	Polish	B2	B1	B1	Italian	B2	B2
1385_0001167	reschedule an appointment - ID: 1385_020100	"Ciao Daniele,
come stai? 
Mi dispiace, è una settimana orribile. Il mio capo ha organizzato una riunione giovedi pomeriggio e c'è molto lavoro. Non posso venire al nostro appuntamento. 
È possibile andare a cena un altro giorno? Come ti piace sabato sera? Non devo lavorare il fine settimana.
Hai voglia di andare a cena in un ristorante tailandese?
Tanti saluti,
Maria"	2	24	A1	A1	female	A2	German	B1	A2	A2	Italian	A2	A2
1385_0001132	reschedule an appointment - ID: 1385_020100	"Ciao
Come stai? Ti scrivo per dirti una cosa: Questa settimana ho molto lavoro in ufficio. Allora non ho tempo per incontrarvi con tu. Ma hai tempo questa sera per andare in un ristorante tailandese?
Baci Maria"	2	16	A1	A2	female	A2	German	B1	A2	A2	Italian	A2	A2
1385_0001189	reschedule an appointment - ID: 1385_020100	"Ciao Daniele, 
è una setimana orribile. In ufficio c'è molto lavoro e giovedi non posso andare a nostro appuntamento. Mi scussi. 
Tu e libri al sabato sera? 
Hai voglia di andare a cenare in un ristaurante tailandese?
Tu come stai?
Hai anche molto di lavoro? 
Bona giornata  e 
salve Michele"	2	31	A1	A1	male	A1	German	A2	A2	A1	Italian	A1	A2
1325_9000241	complain against a hotel - ID: 1325_020400-2	"Michele Rossi
Strada Maggiore 20
12345 Città X                                                                                    Città X, 3 settembre 2010 
- Spettabile ""Residence del lago (con sede in Canton Ticino, Svizzera) 
- Oggetto: lettera di richiamazione 
Mi chiamo Michele Rossi e lavoro e vivo a Città X dal 2003. 
Vi scrivo per lamentarmi del soggiorno che ho fatto in agosto nella sua ""Residence del Lago"". la realtà che ho incontrata lì è stata molto diversa dei informazioni contenute nella vostra publicità: la residence non è proprio moderna, anzi è molto vecchia, l'aria condizionata non funzionava (e sapete che in agosto, fa molto caldo e anche a volte umido), e la piscina era sempre sovraffolata. È stato sempre difficile, dunque, nuotare e prendere il fresco dell'aqua. 
Mi lamento anche per altre difficoltà di fare dello sport: i campi di tennis eravano in riparazione e il lago, invece di essere nelle vicinanze, era tutto sommato molto lontano della ""residence"". Tanto lontano da non poter andare ci caminando: ho sempre dovuto prendere la macchina, e non è sempre facile trovare un parcheggio in questa zona piena di turisti. 
In somma, sono rimasto molto dispiaciuto del mio soggiorno, anche se, devo dire, la zona è veramente splendida. Di conseguenza, vorrei introdurre una domanda di parziale rimborso: secondo me, 30% di sconto sarebbe adeguato visto le sorprese e i disagi * cui sono stato sottoposto. 
In attesa di un vostro sforzo e di una sua risposta, porgo distinti saluti. 
   Michele Rossi                                                                      
*: A proposito di disagi: mi aspettavo di poter participare a un torneo di tennis, e visto che tutti i vostri campi eravano in riparazione, sono rimasto molto deluso."	3	48	B2	B2	male	B2	French	C1	B1	B2	Italian	B2	B2
1395_0000460	contact a friend after a long time - ID: 1395_020300	"Cara Giulia,
Come stai? Io sto molto bene.
Ieri sono ritornata della mia vacanza in Bavaria. È stato molto bello. Ho abito in un hotel in Città X. E tu?
Quando vai in vacanza? Perché non vieni a casa mia per fare vacanza?
Avrei la fortuna se potremmo incontrare.
Da,
Maria"	2	16	A2	A2	female	A2	German	B1	A2	A2	Italian	A2	A2
1325_1001019	inform oneself about an aid project - ID: 1325_030300-1	"Maria Rossi
Strada Maggiore
12345 Città X
Solidarietà Viva
Viale Bruzzi 117
21023 Milano
Oggetto: Offrire l'aiuto
Gentilissimo/a Signor/a,
sto scrivendo questa lettera dopo che ho trovato Vostro annuncio nell Corriere della Sera, al 28 m.c., sul pagina 6.
Sono studentessa, che deve scrivere suoi tesi nella tema di Solidarietá e communicazione fra paesi (Europea, Asia, Africa).
Mi piacerebbe lavorare nell Vostro campo, se mie competenze sarebbero abbastanze. Parlo la lingua ungherese, inglese, tedesca, italiana. Ho lavorato 3 anni per un aziende, che organizza eventi. Ho patente, categoria ""B"" e sono capace usare PC.
Quest'estate ho già ogni esame, che avevo, per cui sono libera anche già 3 luglio fino alla fine di Settembre.
Sono ungherese, pero la lingua italiana ho imparato con bambini come una ragazza alla pari. Con questa esperienza e con quell lavoro con l'azienda, secondo me potrei essere un mano utile nell Vostro campo.
Per altri informazioni sono disponibile sul telefono (0345-11111111) o in e-mail.
Distinti saluti, Maria Rossi
Città X 29/04/2011"	3	21	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1325_1001082	ask for information about International Cooking Evenings - ID: 1325_020401-2	"Strada Maggiore 17
Via dei Mille 48                                                                1234 Città X
17021 Alassio                                                                  19.11.2011
Aggiungi un posto a tavola 
Gentile Centro culturale internazionale
Ho letto il loro annuncio su un giornale e secondo me questa cosa è molto buono ed è molto interessante che cuciniamo insieme e conosciamo -unreadable-  diversi piatti al mondo. Mi sembre che sia divertento. 
Prima di tutto voglio chiedere quando sarà esattamente il primo ciclo di serate perchè  il maggio dovrò lavorare tanto ma se conosco la data in tempo sicuro che ci possa andare. 
L'altra cosa che è molto importante è il costo. Voglio informare quanto costa il tutto e quando dovrei pagare o posso fare quello che pago la metà quando comincia il ciclo e pagerò l'altro quando lo finirà. 
L'ultima cosa che voglio sapere, se ho qualche allergia loro possono auitare a me e fare dei cibi quelli che posso mangiare o per questo non posso andare alle sere? 
Grazie tutto e aspetto la loro risposta 
                                              con ossequi            Michele Rossi"	3	19	B2	B1	male	B1	Hungarian	C2	B1	B1	Italian	B1	B2
1395_0000380	contact a friend after a long time - ID: 1395_020300	"Ciao Carla
come stai? Spero che tutto va bene! Io sto molto bene, sono in vacanza al mare. La settimana scorsa, ho avuto troppo da fare in ufficio e non ho dormito bene. Ma ho avuto dei colleghi gentili che hanno aiutarmi. Normalmente, il mio lavoro mi piace e non è stressante così.
Senti, vengo a Città X in settembre. Sei lì dal 9 al 14?
Scrivimi una e-mail si tu hai voglia e tempo per vederci. Sarebbe superba!
Tanti saluti e bacci, a presto
Maria"	2	30	A2	A2	female	B1	German	C2	A2	A2	Italian	B1	B1
1385_0001753	reschedule an appointment - ID: 1385_020100	"Ciao Daniele!
Come stai? Ti scrivo per dirti che ho molto lavoro in ufficio in questa settimana. Non posso incontrare con te in giovedi pomeriggio perché il mio capo ha organizzato una riunione giovedi pomeriggio. Mi dispiace Ma, possiamo incontrare in sabato sera? 
Hai voglia di andare a cena in un ristorante tailandese? Ho bisogno di hai il tempo a sabato. 
Risposti mi
   Saluti 
 Maria"	2	23	A1	A2	female	A2	Polish	A2	A2	A2	Italian	A2	A2
1325_9000210	complain against a hotel - ID: 1325_020400-2	"Michele Rossi                                                                               Città X, 03.06.2010 
Strada Maggiore 80 
12345 Città X 
                                                                      Giornale ""Vacanze"" 
                                                                      28870 Roma 
                                                                      Via Cavour 13 
Caro residense, 
Ho fatto un soggiorno nell'albergo ""Residence del Lago"". Purtroppo non sono contento di questo tempo. Sul giornale ho letto tante, belle e interessanti notizie del vostro hotel. Sul giornale ho visto delle belle foto, buone opinoni, ma io ho sua negativa opinione!!!
Sul questo albergo non si può fare lo sport!!! Campi da tennis - quasi non esistono perché sono così devastati!!! Le piscine sono sporche!!! La gente non si bagna perché non è possibile. I corsi di nuoto, vela e surf ci sono ogni due settimane!!!
Scusa ... Questo non à possibile caro residence!!! Non era grande torneo di tennis e pallavolo!!! Mi piace molto giocare a questi sport e per questo motivo ho scelto questo albergo!!! La piscina era sempre sovraffollata!!!
Le differenze tra la realtà e l'annuncio nell giornale ""Vacanze"" sono troppe!!! Purtroppo le informazioni non sono vere!!!Tutto questo è una bugia!!!
Per il futuro signore deve cambiare perché altri turisti non arriveranno più nell  vostro albergo!!! Io sono molto nervoso!!!
                                                                          Vorrei salutare con onore 
                                                                                                                     Michele Rossi"	2	21	B2	A2	male	B1	Polish	B2	A2	A2	Italian	B1	B1
